host,agent,path,bytes,lines,http_200,http_429,api_errors,tool_events,post_message_events,post_citation_events,turn_markers,max_tool_rounds,close_markers,first_close_line,http_200_after_first_close,tool_events_after_first_close,turns_after_first_close,finished_200,first_line,last_line,sha256
122447,agent-0528,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0528.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0533,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0533.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0538,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0538.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-054,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-054.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0543,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0543.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0548,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0548.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0553,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0553.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0558,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0558.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0563,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0563.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0568,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0568.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0573,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0573.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0578,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0578.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0583,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0583.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0588,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0588.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-059,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-059.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0593,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0593.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0598,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0598.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0603,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0603.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0608,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0608.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0613,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0613.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0618,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0618.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0623,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0623.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0628,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0628.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0633,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0633.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0638,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0638.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-064,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-064.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0643,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0643.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0648,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0648.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0653,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0653.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0658,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0658.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0663,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0663.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0668,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0668.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0673,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0673.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0678,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0678.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0683,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0683.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0688,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0688.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-069,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-069.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0693,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0693.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0698,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0698.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0703,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0703.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0708,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0708.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0713,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0713.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0718,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0718.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0723,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0723.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0728,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0728.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0733,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0733.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0738,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0738.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-074,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-074.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0743,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0743.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0748,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0748.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0753,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0753.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0758,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0758.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0763,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0763.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0768,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0768.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0773,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0773.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0778,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0778.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0783,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0783.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0788,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0788.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-079,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-079.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0793,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0793.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0798,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0798.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0803,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0803.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0808,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0808.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0813,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0813.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0818,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0818.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0823,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0823.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0828,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0828.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0833,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0833.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0838,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0838.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-084,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-084.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0843,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0843.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0848,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0848.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0853,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0853.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0858,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0858.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0863,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0863.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0868,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0868.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0873,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0873.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0878,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0878.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0883,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0883.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0888,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0888.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-089,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-089.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0893,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0893.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0898,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0898.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
